41.8649691039,-87.6468100955
41.8643152684,-87.6467946038
41.8623566162,-87.6480264819
41.8623233983,-87.6494975932
41.863643075,-87.6508300077
41.8643232952,-87.650958222
41.8649944717,-87.650980312
41.8671082767,-87.6524464569
41.8670868065,-87.6539200387
41.867057971,-87.6554103171
41.8691105469,-87.6568092354
41.8696062521,-87.656837684
41.8717540279,-87.6568020894
41.8724159654,-87.6567744719
41.8737865966,-87.6567228884
41.874264422,-87.6554072987
41.8742886349,-87.6539198485
41.8743097708,-87.6524541077
41.8743413902,-87.6509697145
41.8743420238,-87.6480145287
41.8649691039,-87.6468100955
41.8643152684,-87.6467946038
41.8623566162,-87.6480264819
41.8623233983,-87.6494975932
41.863643075,-87.6508300077
41.8643232952,-87.650958222
41.8649944717,-87.650980312
41.8671082767,-87.6524464569
41.8670868065,-87.6539200387
41.867057971,-87.6554103171
41.8691105469,-87.6568092354
41.8696062521,-87.656837684
41.8717540279,-87.6568020894
41.8724159654,-87.6567744719
41.8737865966,-87.6567228884
41.874264422,-87.6554072987
41.8742886349,-87.6539198485
41.8743097708,-87.6524541077
41.8743413902,-87.6509697145
41.8743420238,-87.6480145287
41.8724117519,-87.6471269576
41.8717494581,-87.6470905991
41.8696854883,-87.6468586223
41.8676689974,-87.6470341695
41.8672010168,-87.6480258645
41.8649691039,-87.6468100955
41.8649691039,-87.6468100955
41.8643152684,-87.6467946038
41.8623566162,-87.6480264819
41.8623233983,-87.6494975932
41.863643075,-87.6508300077
41.8643232952,-87.650958222
41.8649944717,-87.650980312
41.8671082767,-87.6524464569
41.8670868065,-87.6539200387
41.867057971,-87.6554103171
41.8691105469,-87.6568092354
41.8696062521,-87.656837684
41.8717540279,-87.6568020894
41.8724159654,-87.6567744719
41.8737865966,-87.6567228884
41.874264422,-87.6554072987
41.8742886349,-87.6539198485
41.8743097708,-87.6524541077
41.8743413902,-87.6509697145
41.8743420238,-87.6480145287
41.8649691039,-87.6468100955
41.8643152684,-87.6467946038
41.8623566162,-87.6480264819
41.8623233983,-87.6494975932
41.863643075,-87.6508300077
41.8643232952,-87.650958222
41.8649944717,-87.650980312
41.8671082767,-87.6524464569
41.8670868065,-87.6539200387
41.867057971,-87.6554103171
41.8691105469,-87.6568092354
41.8696062521,-87.656837684
41.8717540279,-87.6568020894
41.8724159654,-87.6567744719
41.8737865966,-87.6567228884
41.874264422,-87.6554072987
41.8742886349,-87.6539198485
41.8743097708,-87.6524541077
41.8643152684,-87.6467946038
41.8623566162,-87.6480264819
41.8623233983,-87.6494975932
41.863643075,-87.6508300077
41.8643232952,-87.650958222
41.8649944717,-87.650980312
41.8671082767,-87.6524464569
41.8670868065,-87.6539200387
41.867057971,-87.6554103171
41.8691105469,-87.6568092354
41.8696062521,-87.656837684
41.8717540279,-87.6568020894
41.8724159654,-87.6567744719
41.8737865966,-87.6567228884
41.874264422,-87.6554072987
41.8742886349,-87.6539198485
41.8743097708,-87.6524541077
41.8649691039,-87.6468100955
41.8643152684,-87.6467946038
41.8623566162,-87.6480264819
41.8623233983,-87.6494975932
41.863643075,-87.6508300077
41.8643232952,-87.650958222
41.8649944717,-87.650980312
41.8671082767,-87.6524464569
41.8670868065,-87.6539200387
41.867057971,-87.6554103171
41.8691105469,-87.6568092354
41.8696062521,-87.656837684
41.8717540279,-87.6568020894
41.8724159654,-87.6567744719
41.8737865966,-87.6567228884
41.874264422,-87.6554072987
41.8649691039,-87.6468100955
41.8643152684,-87.6467946038
41.8623566162,-87.6480264819
41.8623233983,-87.6494975932
41.863643075,-87.6508300077
41.8643232952,-87.650958222
41.8649944717,-87.650980312
41.8671082767,-87.6524464569
41.8670868065,-87.6539200387
41.867057971,-87.6554103171
41.8691105469,-87.6568092354
41.8696062521,-87.656837684
41.8717540279,-87.6568020894
41.8724159654,-87.6567744719
41.8737865966,-87.6567228884
41.874264422,-87.6554072987
41.8623566162,-87.6480264819
41.8623233983,-87.6494975932
41.863643075,-87.6508300077
41.8643232952,-87.650958222
41.8649944717,-87.650980312
41.8671082767,-87.6524464569
41.8670868065,-87.6539200387
41.867057971,-87.6554103171
41.8691105469,-87.6568092354
41.8696062521,-87.656837684
41.8717540279,-87.6568020894
41.8724159654,-87.6567744719
41.8737865966,-87.6567228884
41.874264422,-87.6554072987
41.8742886349,-87.6539198485
41.8743097708,-87.6524541077
41.8649691039,-87.6468100955
41.8643152684,-87.6467946038
41.8623566162,-87.6480264819
41.8623233983,-87.6494975932
41.863643075,-87.6508300077
41.8643232952,-87.650958222
41.8649944717,-87.650980312
41.8671082767,-87.6524464569
41.8670868065,-87.6539200387
41.867057971,-87.6554103171
41.8691105469,-87.6568092354
41.8696062521,-87.656837684
41.8717540279,-87.6568020894
41.8724159654,-87.6567744719
41.8737865966,-87.6567228884
41.874264422,-87.6554072987
41.8649691039,-87.6468100955
41.8643152684,-87.6467946038
41.8623566162,-87.6480264819
41.8623233983,-87.6494975932
41.863643075,-87.6508300077
41.8643232952,-87.650958222
41.8649944717,-87.650980312
41.8671082767,-87.6524464569
41.8670868065,-87.6539200387
41.867057971,-87.6554103171
41.8691105469,-87.6568092354
41.8696062521,-87.656837684
41.8717540279,-87.6568020894
41.8724159654,-87.6567744719
41.8737865966,-87.6567228884
