41.8670971618,-87.6532093153
41.8694488458,-87.6565631364
41.8734619213,-87.6567043021
41.8743028303,-87.6531794112
41.8743553015,-87.6502353112
41.8734384357,-87.6471635495
41.8694653895,-87.647228947
41.8670363761,-87.6505749028
41.8625132976,-87.6502169044
41.8670971618,-87.6532093153
41.8694488458,-87.6565631364
41.8734619213,-87.6567043021
41.8743028303,-87.6531794112
41.8743553015,-87.6502353112
41.8625132976,-87.6502169044
41.8670971618,-87.6532093153
41.8694488458,-87.6565631364
41.8734619213,-87.6567043021
41.8743028303,-87.6531794112
41.8743553015,-87.6502353112
41.8670363761,-87.6505749028
41.8625132976,-87.6502169044
41.8670971618,-87.6532093153
41.8694488458,-87.6565631364
41.8734619213,-87.6567043021
41.8743028303,-87.6531794112
41.8743553015,-87.6502353112
41.8670363761,-87.6505749028
41.8625132976,-87.6502169044
41.8670971618,-87.6532093153
41.8694488458,-87.6565631364
41.8734619213,-87.6567043021
41.8743028303,-87.6531794112
41.8625132976,-87.6502169044
41.8670971618,-87.6532093153
41.8694488458,-87.6565631364
41.8734619213,-87.6567043021
41.8743028303,-87.6531794112
41.8670971618,-87.6532093153
41.8694488458,-87.6565631364
41.8734619213,-87.6567043021
41.8743028303,-87.6531794112
41.8743553015,-87.6502353112
41.8734384357,-87.6471635495
41.8694653895,-87.647228947
41.8670363761,-87.6505749028
41.8625132976,-87.6502169044
41.8670971618,-87.6532093153
41.8694488458,-87.6565631364
41.8734619213,-87.6567043021
41.8743028303,-87.6531794112
41.8670363761,-87.6505749028
41.8625132976,-87.6502169044
41.8670971618,-87.6532093153
41.8694488458,-87.6565631364
41.8734619213,-87.6567043021
41.8743028303,-87.6531794112
41.8625132976,-87.6502169044
41.8670971618,-87.6532093153
41.8694488458,-87.6565631364
41.8734619213,-87.6567043021
41.8743028303,-87.6531794112
41.8670363761,-87.6505749028
41.8625132976,-87.6502169044
41.8670971618,-87.6532093153
41.8694488458,-87.6565631364
41.8734619213,-87.6567043021
41.8743028303,-87.6531794112
41.8670363761,-87.6505749028
41.8625132976,-87.6502169044
41.8670971618,-87.6532093153
41.8694488458,-87.6565631364
41.8734619213,-87.6567043021
41.8743028303,-87.6531794112
41.8670363761,-87.6505749028
41.8625132976,-87.6502169044
41.8670971618,-87.6532093153
41.8694488458,-87.6565631364
41.8734619213,-87.6567043021
41.8743028303,-87.6531794112
41.8670363761,-87.6505749028
41.8625132976,-87.6502169044
41.8670971618,-87.6532093153
41.8694488458,-87.6565631364
41.8734619213,-87.6567043021
41.8743028303,-87.6531794112
41.8743553015,-87.6502353112
41.8670363761,-87.6505749028
41.8625132976,-87.6502169044
41.8670971618,-87.6532093153
41.8694488458,-87.6565631364
41.8734619213,-87.6567043021
41.8743028303,-87.6531794112
41.8670971618,-87.6532093153
41.8670363761,-87.6505749028
41.8625132976,-87.6502169044
41.8670971618,-87.6532093153
41.8694488458,-87.6565631364
41.8734619213,-87.6567043021
41.8743028303,-87.6531794112
41.8670363761,-87.6505749028
41.8625132976,-87.6502169044
41.8670971618,-87.6532093153
41.8694488458,-87.6565631364
41.8734619213,-87.6567043021
41.8743028303,-87.6531794112
41.8625132976,-87.6502169044
41.8670971618,-87.6532093153
41.8694488458,-87.6565631364
41.8734619213,-87.6567043021
41.8743028303,-87.6531794112
41.8670363761,-87.6505749028
41.8625132976,-87.6502169044
41.8670971618,-87.6532093153
