41.8692526141,-87.6765597811
41.8692451864,-87.6855016949
41.8736496652,-87.6856287335
41.8737050609,-87.6769687602
41.871521188,-87.6737941317
41.8693115946,-87.6737102959
41.8692865158,-87.6709073878
41.8715915708,-87.6709016025
41.8692865158,-87.6709073878
41.8669282005,-87.6679572801
41.8693115946,-87.6737102959
41.8692526141,-87.6765597811
41.8692451864,-87.6855016949
41.8736496652,-87.6856287335
41.8737050609,-87.6769687602
41.871521188,-87.6737941317
41.8715915708,-87.6709016025
41.8692865158,-87.6709073878
41.8669282005,-87.6679572801
41.8692526141,-87.6765597811
41.8692451864,-87.6855016949
41.8736496652,-87.6856287335
41.8737050609,-87.6769687602
41.871521188,-87.6737941317
41.8715915708,-87.6709016025
41.8692865158,-87.6709073878
41.8669282005,-87.6679572801
41.8693115946,-87.6737102959
41.8692526141,-87.6765597811
41.8692451864,-87.6855016949
41.8736496652,-87.6856287335
41.8737050609,-87.6769687602
41.871521188,-87.6737941317
41.8715915708,-87.6709016025
41.8692865158,-87.6709073878
41.8693115946,-87.6737102959
41.8692526141,-87.6765597811
41.8692451864,-87.6855016949
41.8736496652,-87.6856287335
41.8737050609,-87.6769687602
41.871521188,-87.6737941317
41.8693115946,-87.6737102959
41.871521188,-87.6737941317
41.8715915708,-87.6709016025
41.8692865158,-87.6709073878
41.8669282005,-87.6679572801
41.8669282005,-87.6679572801
41.8692865158,-87.6709073878
41.8693115946,-87.6737102959
41.8692526141,-87.6765597811
41.8692451864,-87.6855016949
41.8736496652,-87.6856287335
41.8737050609,-87.6769687602
41.871521188,-87.6737941317
41.8693115946,-87.6737102959
41.8692526141,-87.6765597811
41.8692451864,-87.6855016949
41.8736496652,-87.6856287335
41.8737050609,-87.6769687602
41.871521188,-87.6737941317
41.8715915708,-87.6709016025
41.8692865158,-87.6709073878
41.8693127754,-87.6685423188
41.8693017653,-87.6650731549
41.8669282005,-87.6679572801
41.8692865158,-87.6709073878
41.8693115946,-87.6737102959
41.8692526141,-87.6765597811
41.8692451864,-87.6855016949
41.8736496652,-87.6856287335
41.8737050609,-87.6769687602
41.871521188,-87.6737941317
41.8715915708,-87.6709016025
41.8692865158,-87.6709073878
41.8669282005,-87.6679572801
41.8693115946,-87.6737102959
41.8692526141,-87.6765597811
